Id,FixturesId,LeagueApiId,SeasonApiId,RoundApiId,HomeTeamId,AwayTeamId,DateUtc,StatusShort,HomeScore,AwayScore,Day,Month,Year
9841,1038252,140,2023,140-2023-31,531,533,2024-04-14 16:30:00,FT,1,1,14,4,2024
9842,1038258,140,2023,140-2023-31,548,723,2024-04-14 19:00:00,FT,2,2,14,4,2024
9843,1038256,140,2023,140-2023-31,727,532,2024-04-15 19:00:00,FT,0,1,15,4,2024
9844,1038263,140,2023,140-2023-32,531,715,2024-04-19 19:00:00,FT,1,1,19,4,2024
9845,1038264,140,2023,140-2023-32,538,534,2024-04-20 12:00:00,FT,4,1,20,4,2024
9846,1038271,140,2023,140-2023-32,728,727,2024-04-20 14:15:00,FT,2,1,20,4,2024
9847,1038268,140,2023,140-2023-32,532,543,2024-04-20 16:30:00,FT,1,2,20,4,2024
9848,1038269,140,2023,140-2023-32,547,724,2024-04-20 19:00:00,FT,4,1,20,4,2024
9849,1038265,140,2023,140-2023-32,546,548,2024-04-21 12:00:00,FT,1,1,21,4,2024
9850,1038262,140,2023,140-2023-32,723,533,2024-04-21 14:15:00,FT,1,2,21,4,2024
9851,1038266,140,2023,140-2023-32,542,530,2024-04-21 16:30:00,FT,2,0,21,4,2024
9852,1038267,140,2023,140-2023-32,541,529,2024-04-21 19:00:00,FT,3,2,21,4,2024
9853,1038270,140,2023,140-2023-32,536,798,2024-04-22 19:00:00,FT,2,1,22,4,2024
9854,1038281,140,2023,140-2023-33,548,541,2024-04-26 19:00:00,FT,0,1,26,4,2024
9855,1038279,140,2023,140-2023-33,534,547,2024-04-27 12:00:00,FT,0,2,27,4,2024
9856,1038272,140,2023,140-2023-33,723,546,2024-04-27 14:15:00,FT,1,3,27,4,2024
9857,1038277,140,2023,140-2023-33,542,538,2024-04-27 16:30:00,FT,3,0,27,4,2024
9858,1038278,140,2023,140-2023-33,530,531,2024-04-27 19:00:00,FT,3,1,27,4,2024
9859,1038275,140,2023,140-2023-33,724,798,2024-04-28 12:00:00,FT,1,1,28,4,2024
9860,1038276,140,2023,140-2023-33,715,727,2024-04-28 14:15:00,FT,3,0,28,4,2024
9861,1038280,140,2023,140-2023-33,533,728,2024-04-28 16:30:00,FT,3,0,28,4,2024
9862,1038274,140,2023,140-2023-33,543,536,2024-04-28 19:00:00,FT,1,1,28,4,2024
9863,1038273,140,2023,140-2023-33,529,532,2024-04-29 19:00:00,FT,4,2,29,4,2024
9864,1038284,140,2023,140-2023-34,546,531,2024-05-03 19:00:00,FT,0,2,3,5,2024
9865,1038290,140,2023,140-2023-34,548,534,2024-05-04 12:00:00,FT,2,0,4,5,2024
9866,1038288,140,2023,140-2023-34,541,724,2024-05-04 14:15:00,FT,3,0,4,5,2024
9867,1038286,140,2023,140-2023-34,547,529,2024-05-04 16:30:00,FT,4,2,4,5,2024
9868,1038285,140,2023,140-2023-34,798,530,2024-05-04 19:00:00,FT,0,1,4,5,2024
9869,1038287,140,2023,140-2023-34,727,543,2024-05-05 12:00:00,FT,0,2,5,5,2024
9870,1038282,140,2023,140-2023-34,538,533,2024-05-05 14:15:00,FT,3,2,5,5,2024
9871,1038291,140,2023,140-2023-34,532,542,2024-05-05 16:30:00,FT,0,1,5,5,2024
9872,1038289,140,2023,140-2023-34,536,715,2024-05-05 19:00:00,FT,3,0,5,5,2024
9873,1038283,140,2023,140-2023-34,728,723,2024-05-05 19:00:00,FT,0,1,5,5,2024
9874,1038297,140,2023,140-2023-35,542,547,2024-05-10 19:00:00,FT,2,2,10,5,2024
9875,1038301,140,2023,140-2023-35,798,534,2024-05-11 12:00:00,FT,1,0,11,5,2024
9876,1038300,140,2023,140-2023-35,533,536,2024-05-11 14:15:00,FT,3,2,11,5,2024
9877,1038296,140,2023,140-2023-35,715,541,2024-05-11 16:30:00,FT,0,4,11,5,2024
9878,1038292,140,2023,140-2023-35,531,727,2024-05-11 19:00:00,FT,2,2,11,5,2024
9879,1038295,140,2023,140-2023-35,724,546,2024-05-12 12:00:00,FT,1,0,12,5,2024
9880,1038293,140,2023,140-2023-35,530,538,2024-05-12 14:15:00,FT,1,0,12,5,2024
9881,1038299,140,2023,140-2023-35,532,728,2024-05-12 16:30:00,FT,0,0,12,5,2024
9882,1038298,140,2023,140-2023-35,543,723,2024-05-12 19:00:00,FT,3,2,12,5,2024
9883,1038294,140,2023,140-2023-35,529,548,2024-05-13 19:00:00,FT,2,0,13,5,2024
9884,1038309,140,2023,140-2023-36,727,798,2024-05-14 17:30:00,FT,1,1,14,5,2024
9885,1038311,140,2023,140-2023-36,541,542,2024-05-14 19:30:00,FT,5,0,14,5,2024
9886,1038303,140,2023,140-2023-36,547,533,2024-05-14 20:00:00,FT,0,1,14,5,2024
9887,1038308,140,2023,140-2023-36,536,724,2024-05-15 17:30:00,FT,0,1,15,5,2024
9888,1038310,140,2023,140-2023-36,728,715,2024-05-15 17:30:00,FT,2,1,15,5,2024
9889,1038305,140,2023,140-2023-36,538,531,2024-05-15 20:00:00,FT,2,1,15,5,2024
9890,1038306,140,2023,140-2023-36,546,530,2024-05-15 20:00:00,FT,0,3,15,5,2024
9891,1038307,140,2023,140-2023-36,534,543,2024-05-16 17:30:00,FT,2,2,16,5,2024
9892,1038302,140,2023,140-2023-36,723,529,2024-05-16 19:30:00,FT,0,2,16,5,2024
9893,1038304,140,2023,140-2023-36,548,532,2024-05-16 20:00:00,FT,1,0,16,5,2024
9894,1038317,140,2023,140-2023-37,542,546,2024-05-18 19:00:00,FT,1,0,18,5,2024
9895,1038314,140,2023,140-2023-37,529,728,2024-05-19 17:00:00,FT,3,0,19,5,2024
9896,1038313,140,2023,140-2023-37,530,727,2024-05-19 17:00:00,FT,1,4,19,5,2024
9897,1038312,140,2023,140-2023-37,531,536,2024-05-19 17:00:00,FT,2,0,19,5,2024
9898,1038320,140,2023,140-2023-37,532,547,2024-05-19 17:00:00,FT,1,3,19,5,2024
9899,1038321,140,2023,140-2023-37,533,541,2024-05-19 17:00:00,FT,4,4,19,5,2024
9900,1038315,140,2023,140-2023-37,543,548,2024-05-19 17:00:00,FT,0,2,19,5,2024
9901,1038319,140,2023,140-2023-37,715,538,2024-05-19 17:00:00,FT,1,2,19,5,2024
9902,1038316,140,2023,140-2023-37,724,534,2024-05-19 17:00:00,FT,0,0,19,5,2024
9903,1038318,140,2023,140-2023-37,798,723,2024-05-19 17:00:00,FT,2,2,19,5,2024
9904,1038325,140,2023,140-2023-38,547,715,2024-05-24 19:00:00,FT,7,0,24,5,2024
9905,1038326,140,2023,140-2023-38,727,533,2024-05-25 12:00:00,FT,1,1,25,5,2024
9906,1038328,140,2023,140-2023-38,548,530,2024-05-25 14:15:00,FT,0,2,25,5,2024
9907,1038322,140,2023,140-2023-38,723,724,2024-05-25 16:30:00,FT,6,1,25,5,2024
9908,1038327,140,2023,140-2023-38,728,531,2024-05-25 16:30:00,FT,0,1,25,5,2024
9909,1038330,140,2023,140-2023-38,541,543,2024-05-25 19:00:00,FT,0,0,25,5,2024
9910,1038324,140,2023,140-2023-38,546,798,2024-05-26 12:00:00,FT,1,2,26,5,2024
9911,1038331,140,2023,140-2023-38,534,542,2024-05-26 14:15:00,FT,1,1,26,5,2024
9912,1038323,140,2023,140-2023-38,538,532,2024-05-26 14:15:00,FT,2,2,26,5,2024
9913,1038329,140,2023,140-2023-38,536,529,2024-05-26 19:00:00,FT,1,2,26,5,2024
9914,1208494,140,2024,140-2024-1,531,546,2024-08-15 17:00:00,FT,1,1,15,8,2024
9915,1208495,140,2024,140-2024-1,543,547,2024-08-15 19:30:00,FT,1,1,15,8,2024
9916,1208501,140,2024,140-2024-1,538,542,2024-08-16 17:00:00,FT,2,1,16,8,2024
9917,1208497,140,2024,140-2024-1,534,536,2024-08-16 19:30:00,FT,2,2,16,8,2024
9918,1208502,140,2024,140-2024-1,727,537,2024-08-17 17:00:00,FT,1,1,17,8,2024
9919,1208499,140,2024,140-2024-1,532,529,2024-08-17 19:30:00,FT,1,2,17,8,2024
9920,1208500,140,2024,140-2024-1,548,728,2024-08-18 17:00:00,FT,1,2,18,8,2024
9921,1208496,140,2024,140-2024-1,798,541,2024-08-18 19:30:00,FT,1,1,18,8,2024
9922,1212910,140,2024,140-2024-1,720,540,2024-08-19 17:00:00,FT,1,0,19,8,2024
9923,1208498,140,2024,140-2024-1,533,530,2024-08-19 19:30:00,FT,2,2,19,8,2024
9924,1208504,140,2024,140-2024-2,538,532,2024-08-23 17:00:00,FT,3,1,23,8,2024
9925,1208507,140,2024,140-2024-2,536,533,2024-08-23 19:30:00,FT,1,2,23,8,2024
9926,1208511,140,2024,140-2024-2,727,798,2024-08-24 15:00:00,FT,1,0,24,8,2024
9927,1208510,140,2024,140-2024-2,529,531,2024-08-24 17:00:00,FT,2,1,24,8,2024
9928,1212911,140,2024,140-2024-2,540,548,2024-08-24 19:30:00,FT,0,1,24,8,2024
9929,1208505,140,2024,140-2024-2,546,728,2024-08-24 19:30:00,FT,0,0,24,8,2024
9930,1208506,140,2024,140-2024-2,541,720,2024-08-25 15:00:00,FT,3,0,25,8,2024
9931,1208509,140,2024,140-2024-2,537,534,2024-08-25 17:00:00,FT,2,1,25,8,2024
9932,1208508,140,2024,140-2024-2,542,543,2024-08-25 17:15:00,FT,0,0,25,8,2024
9933,1208503,140,2024,140-2024-2,530,547,2024-08-25 19:30:00,FT,3,0,25,8,2024
9934,1208518,140,2024,140-2024-3,533,538,2024-08-26 19:30:00,FT,4,3,26,8,2024
9935,1208515,140,2024,140-2024-3,798,536,2024-08-27 17:00:00,FT,0,0,27,8,2024
9936,1208517,140,2024,140-2024-3,728,529,2024-08-27 19:30:00,FT,1,2,27,8,2024
9937,1208512,140,2024,140-2024-3,531,532,2024-08-28 17:00:00,FT,1,0,28,8,2024
9938,1208520,140,2024,140-2024-3,720,537,2024-08-28 17:00:00,FT,0,0,28,8,2024
9939,1212912,140,2024,140-2024-3,530,540,2024-08-28 19:30:00,FT,0,0,28,8,2024
9940,1208519,140,2024,140-2024-3,548,542,2024-08-28 19:30:00,FT,1,2,28,8,2024
9941,1208514,140,2024,140-2024-3,547,727,2024-08-29 17:00:00,FT,4,0,29,8,2024
9942,1208516,140,2024,140-2024-3,534,541,2024-08-29 19:30:00,FT,1,1,29,8,2024
9943,1208522,140,2024,140-2024-4,529,720,2024-08-31 15:00:00,FT,7,0,31,8,2024
9944,1208521,140,2024,140-2024-4,531,530,2024-08-31 17:00:00,FT,0,1,31,8,2024
9945,1212913,140,2024,140-2024-4,540,728,2024-08-31 17:15:00,FT,2,1,31,8,2024
9946,1208524,140,2024,140-2024-4,532,533,2024-08-31 19:30:00,FT,1,1,31,8,2024
9947,1208526,140,2024,140-2024-4,537,798,2024-08-31 19:30:00,FT,0,1,31,8,2024
9948,1208525,140,2024,140-2024-4,542,534,2024-09-01 15:00:00,FT,2,0,1,9,2024
9949,1208528,140,2024,140-2024-4,727,538,2024-09-01 15:00:00,FT,3,2,1,9,2024
9950,1208529,140,2024,140-2024-4,536,547,2024-09-01 17:00:00,FT,0,2,1,9,2024
9951,1208523,140,2024,140-2024-4,546,548,2024-09-01 17:15:00,FT,0,0,1,9,2024
9952,1208527,140,2024,140-2024-4,541,543,2024-09-01 19:30:00,FT,2,0,1,9,2024
9953,1208531,140,2024,140-2024-5,543,537,2024-09-13 19:00:00,FT,2,0,13,9,2024
9954,1208533,140,2024,140-2024-5,798,533,2024-09-14 12:00:00,FT,1,2,14,9,2024
9955,1212914,140,2024,140-2024-5,540,542,2024-09-14 14:15:00,FT,3,2,14,9,2024
9956,1208536,140,2024,140-2024-5,536,546,2024-09-14 16:30:00,FT,1,0,14,9,2024
9957,1208538,140,2024,140-2024-5,548,541,2024-09-14 19:00:00,FT,0,2,14,9,2024
9958,1208532,140,2024,140-2024-5,538,720,2024-09-15 12:00:00,FT,3,1,15,9,2024
9959,1208535,140,2024,140-2024-5,547,529,2024-09-15 14:15:00,FT,1,4,15,9,2024
9960,1208534,140,2024,140-2024-5,534,531,2024-09-15 16:30:00,FT,2,3,15,9,2024
9961,1208530,140,2024,140-2024-5,530,532,2024-09-15 19:00:00,FT,3,0,15,9,2024
9962,1208537,140,2024,140-2024-5,728,727,2024-09-16 19:00:00,FT,3,1,16,9,2024
9963,1208550,140,2024,140-2024-7,798,548,2024-09-17 17:00:00,FT,1,0,17,9,2024
9964,1208513,140,2024,140-2024-3,543,546,2024-09-18 17:00:00,FT,2,1,18,9,2024
9965,1208552,140,2024,140-2024-7,537,531,2024-09-19 17:00:00,FT,0,2,19,9,2024
9966,1208542,140,2024,140-2024-6,542,536,2024-09-20 19:00:00,FT,2,1,20,9,2024
9967,1208546,140,2024,140-2024-6,720,548,2024-09-21 12:00:00,FT,0,0,21,9,2024
9968,1208547,140,2024,140-2024-6,727,534,2024-09-21 14:15:00,FT,2,1,21,9,2024
9969,1208545,140,2024,140-2024-6,532,547,2024-09-21 16:30:00,FT,2,0,21,9,2024
9970,1212915,140,2024,140-2024-6,541,540,2024-09-21 19:00:00,FT,4,1,21,9,2024
9971,1208541,140,2024,140-2024-6,546,537,2024-09-22 12:00:00,FT,1,1,22,9,2024
9972,1208539,140,2024,140-2024-6,531,538,2024-09-22 14:15:00,FT,3,1,22,9,2024
9973,1208544,140,2024,140-2024-6,533,529,2024-09-22 16:30:00,FT,1,5,22,9,2024
9974,1208543,140,2024,140-2024-6,728,530,2024-09-22 19:00:00,FT,1,1,22,9,2024
9975,1208540,140,2024,140-2024-6,543,798,2024-09-23 19:00:00,FT,1,2,23,9,2024
9976,1208555,140,2024,140-2024-7,532,727,2024-09-24 17:00:00,FT,0,0,24,9,2024
9977,1208551,140,2024,140-2024-7,536,720,2024-09-24 17:00:00,FT,2,1,24,9,2024
9978,1208556,140,2024,140-2024-7,541,542,2024-09-24 19:00:00,FT,3,2,24,9,2024
9979,1208549,140,2024,140-2024-7,547,728,2024-09-25 17:00:00,FT,0,0,25,9,2024
9980,1208548,140,2024,140-2024-7,529,546,2024-09-25 19:00:00,FT,1,0,25,9,2024
9981,1208554,140,2024,140-2024-7,534,543,2024-09-26 17:00:00,FT,1,1,26,9,2024
9982,1212916,140,2024,140-2024-7,540,533,2024-09-26 17:00:00,FT,1,2,26,9,2024
9983,1208553,140,2024,140-2024-7,538,530,2024-09-26 19:00:00,FT,0,1,26,9,2024
9984,1208562,140,2024,140-2024-8,720,798,2024-09-27 19:00:00,FT,1,2,27,9,2024
9985,1208564,140,2024,140-2024-8,546,542,2024-09-28 12:00:00,FT,2,0,28,9,2024
9986,1208565,140,2024,140-2024-8,728,537,2024-09-28 14:15:00,FT,1,1,28,9,2024
9987,1208560,140,2024,140-2024-8,548,532,2024-09-28 16:30:00,FT,3,0,28,9,2024
9988,1208561,140,2024,140-2024-8,727,529,2024-09-28 19:00:00,FT,4,2,28,9,2024
9989,1208559,140,2024,140-2024-8,538,547,2024-09-29 12:00:00,FT,1,1,29,9,2024
9990,1208557,140,2024,140-2024-8,531,536,2024-09-29 14:15:00,FT,1,1,29,9,2024
9991,1212917,140,2024,140-2024-8,543,540,2024-09-29 16:30:00,FT,1,0,29,9,2024
9992,1208558,140,2024,140-2024-8,530,541,2024-09-29 19:00:00,FT,1,1,29,9,2024
9993,1208563,140,2024,140-2024-8,533,534,2024-09-30 19:00:00,FT,3,1,30,9,2024
9994,1208569,140,2024,140-2024-9,537,532,2024-10-04 19:00:00,FT,0,0,4,10,2024
9995,1212918,140,2024,140-2024-9,540,798,2024-10-05 12:00:00,FT,2,1,5,10,2024
9996,1208566,140,2024,140-2024-9,546,727,2024-10-05 14:15:00,FT,1,1,5,10,2024
9997,1208573,140,2024,140-2024-9,534,538,2024-10-05 16:30:00,FT,0,1,5,10,2024
9998,1208574,140,2024,140-2024-9,720,728,2024-10-05 16:30:00,FT,1,2,5,10,2024
9999,1208567,140,2024,140-2024-9,541,533,2024-10-05 19:00:00,FT,2,0,5,10,2024
10000,1208570,140,2024,140-2024-9,547,531,2024-10-06 12:00:00,FT,2,1,6,10,2024
10001,1208568,140,2024,140-2024-9,542,529,2024-10-06 14:15:00,FT,0,3,6,10,2024
10002,1208572,140,2024,140-2024-9,536,543,2024-10-06 16:30:00,FT,1,0,6,10,2024
10003,1208571,140,2024,140-2024-9,548,530,2024-10-06 19:00:00,FT,1,1,6,10,2024
10004,1208580,140,2024,140-2024-10,542,720,2024-10-18 19:00:00,FT,2,3,18,10,2024
10005,1212919,140,2024,140-2024-10,531,540,2024-10-19 12:00:00,FT,4,1,19,10,2024
10006,1208581,140,2024,140-2024-10,727,543,2024-10-19 14:15:00,FT,1,2,19,10,2024
10007,1208578,140,2024,140-2024-10,547,548,2024-10-19 16:30:00,FT,0,1,19,10,2024
10008,1208577,140,2024,140-2024-10,538,541,2024-10-19 19:00:00,FT,1,2,19,10,2024
10009,1208579,140,2024,140-2024-10,798,728,2024-10-20 12:00:00,FT,1,0,20,10,2024
10010,1208575,140,2024,140-2024-10,530,537,2024-10-20 14:15:00,FT,3,1,20,10,2024
10011,1208582,140,2024,140-2024-10,533,546,2024-10-20 16:30:00,FT,1,1,20,10,2024
10012,1208576,140,2024,140-2024-10,529,536,2024-10-20 19:00:00,FT,5,1,20,10,2024
10013,1208583,140,2024,140-2024-10,532,534,2024-10-21 19:00:00,FT,2,3,21,10,2024
10014,1212920,140,2024,140-2024-11,540,536,2024-10-25 19:00:00,FT,0,2,25,10,2024
10015,1208591,140,2024,140-2024-11,720,533,2024-10-26 12:00:00,FT,1,2,26,10,2024
10016,1208592,140,2024,140-2024-11,728,542,2024-10-26 14:15:00,FT,1,0,26,10,2024
10017,1208589,140,2024,140-2024-11,534,547,2024-10-26 16:30:00,FT,1,0,26,10,2024
10018,1208587,140,2024,140-2024-11,541,529,2024-10-26 19:00:00,FT,0,4,26,10,2024
10019,1208588,140,2024,140-2024-11,537,538,2024-10-27 12:00:00,FT,3,0,27,10,2024
10020,1208584,140,2024,140-2024-11,546,532,2024-10-27 14:15:00,FT,1,1,27,10,2024
10021,1208586,140,2024,140-2024-11,543,530,2024-10-27 16:30:00,FT,1,0,27,10,2024
10022,1208590,140,2024,140-2024-11,548,727,2024-10-27 20:00:00,FT,0,2,27,10,2024
10023,1208585,140,2024,140-2024-11,798,531,2024-10-28 20:00:00,FT,0,0,28,10,2024
10024,1208598,140,2024,140-2024-12,542,798,2024-11-01 20:00:00,FT,1,0,1,11,2024
10025,1208597,140,2024,140-2024-12,727,720,2024-11-02 13:00:00,FT,1,0,2,11,2024
10026,1208596,140,2024,140-2024-12,547,537,2024-11-02 15:15:00,FT,4,3,2,11,2024
10027,1208594,140,2024,140-2024-12,530,534,2024-11-03 13:00:00,FT,2,0,3,11,2024
10028,1212921,140,2024,140-2024-12,529,540,2024-11-03 15:15:00,FT,3,1,3,11,2024
10029,1208601,140,2024,140-2024-12,536,548,2024-11-03 17:30:00,FT,0,2,3,11,2024
10030,1208593,140,2024,140-2024-12,531,543,2024-11-03 20:00:00,FT,1,1,3,11,2024
10031,1208595,140,2024,140-2024-12,538,546,2024-11-04 20:00:00,FT,1,0,4,11,2024
10032,1208609,140,2024,140-2024-13,728,534,2024-11-08 20:00:00,FT,1,3,8,11,2024
10033,1208608,140,2024,140-2024-13,541,727,2024-11-09 13:00:00,FT,4,0,9,11,2024
10034,1208610,140,2024,140-2024-13,533,542,2024-11-09 15:15:00,FT,3,0,9,11,2024
10035,1208604,140,2024,140-2024-13,537,536,2024-11-09 20:00:00,FT,1,0,9,11,2024
10036,1208602,140,2024,140-2024-13,543,538,2024-11-10 13:00:00,FT,2,2,10,11,2024
10037,1208606,140,2024,140-2024-13,798,530,2024-11-10 15:15:00,FT,0,1,10,11,2024
10038,1208603,140,2024,140-2024-13,546,547,2024-11-10 17:30:00,FT,0,1,10,11,2024
10039,1208605,140,2024,140-2024-13,720,531,2024-11-10 17:30:00,FT,1,1,10,11,2024
10040,1208607,140,2024,140-2024-13,548,529,2024-11-10 20:00:00,FT,1,0,10,11,2024
10041,1208612,140,2024,140-2024-14,546,720,2024-11-22 20:00:00,FT,2,0,22,11,2024
10042,1208617,140,2024,140-2024-14,532,543,2024-11-23 13:00:00,FT,4,2,23,11,2024
10043,1208619,140,2024,140-2024-14,530,542,2024-11-23 15:15:00,FT,2,1,23,11,2024
10044,1208614,140,2024,140-2024-14,534,798,2024-11-23 17:30:00,FT,2,3,23,11,2024
10045,1212923,140,2024,140-2024-14,547,540,2024-11-23 17:30:00,FT,4,1,23,11,2024
10046,1208616,140,2024,140-2024-14,538,529,2024-11-23 20:00:00,FT,2,2,23,11,2024
10047,1208613,140,2024,140-2024-14,727,533,2024-11-24 13:00:00,FT,2,2,24,11,2024
10048,1208618,140,2024,140-2024-14,536,728,2024-11-24 15:15:00,FT,1,0,24,11,2024
10049,1208615,140,2024,140-2024-14,537,541,2024-11-24 17:30:00,FT,0,3,24,11,2024
10050,1208611,140,2024,140-2024-14,531,548,2024-11-24 20:00:00,FT,1,0,24,11,2024
10051,1208621,140,2024,140-2024-15,798,532,2024-11-29 20:00:00,FT,2,1,29,11,2024
10052,1208620,140,2024,140-2024-15,529,534,2024-11-30 13:00:00,FT,1,2,30,11,2024
10053,1208622,140,2024,140-2024-15,542,537,2024-11-30 15:15:00,FT,1,1,30,11,2024
10054,1212924,140,2024,140-2024-15,540,538,2024-11-30 17:30:00,FT,3,1,30,11,2024
10055,1208624,140,2024,140-2024-15,720,530,2024-11-30 20:00:00,FT,0,5,30,11,2024
10056,1208627,140,2024,140-2024-15,533,547,2024-12-01 13:00:00,FT,2,2,1,12,2024
10057,1208626,140,2024,140-2024-15,541,546,2024-12-01 15:15:00,FT,2,0,1,12,2024
10058,1208623,140,2024,140-2024-15,728,531,2024-12-01 17:30:00,FT,1,2,1,12,2024
10059,1208625,140,2024,140-2024-15,548,543,2024-12-01 20:00:00,FT,2,0,1,12,2024
10060,1208628,140,2024,140-2024-15,536,727,2024-12-02 20:00:00,FT,1,1,2,12,2024
10061,1208661,140,2024,140-2024-19,798,529,2024-12-03 18:00:00,FT,1,5,3,12,2024
10062,1208656,140,2024,140-2024-19,531,541,2024-12-04 20:00:00,FT,2,1,4,12,2024
10063,1208631,140,2024,140-2024-16,538,798,2024-12-06 20:00:00,FT,2,0,6,12,2024
10064,1208633,140,2024,140-2024-16,534,720,2024-12-07 13:00:00,FT,2,1,7,12,2024
10065,1208635,140,2024,140-2024-16,543,529,2024-12-07 15:15:00,FT,2,2,7,12,2024
10066,1208636,140,2024,140-2024-16,532,728,2024-12-07 17:30:00,FT,0,1,7,12,2024
10067,1208632,140,2024,140-2024-16,547,541,2024-12-07 20:00:00,FT,0,3,7,12,2024
10068,1208634,140,2024,140-2024-16,537,548,2024-12-08 13:00:00,FT,0,3,8,12,2024
10069,1208629,140,2024,140-2024-16,531,533,2024-12-08 15:15:00,FT,2,0,8,12,2024
10070,1208637,140,2024,140-2024-16,727,542,2024-12-08 17:30:00,FT,2,2,8,12,2024
10071,1208630,140,2024,140-2024-16,530,536,2024-12-08 20:00:00,FT,4,3,8,12,2024
10072,1212925,140,2024,140-2024-16,546,540,2024-12-09 20:00:00,FT,1,0,9,12,2024
10073,1208645,140,2024,140-2024-17,720,532,2024-12-13 20:00:00,FT,1,0,13,12,2024
10074,1212926,140,2024,140-2024-17,540,727,2024-12-14 13:00:00,FT,0,0,14,12,2024
10075,1208644,140,2024,140-2024-17,798,547,2024-12-14 15:15:00,FT,2,1,14,12,2024
10076,1208643,140,2024,140-2024-17,536,538,2024-12-14 17:30:00,FT,1,0,14,12,2024
10077,1208640,140,2024,140-2024-17,728,541,2024-12-14 20:00:00,FT,3,3,14,12,2024
10078,1208638,140,2024,140-2024-17,530,546,2024-12-15 13:00:00,FT,1,0,15,12,2024
10079,1208641,140,2024,140-2024-17,542,531,2024-12-15 15:15:00,FT,1,1,15,12,2024
10080,1208642,140,2024,140-2024-17,533,543,2024-12-15 17:30:00,FT,1,2,15,12,2024
10081,1208646,140,2024,140-2024-17,548,534,2024-12-15 17:30:00,FT,0,0,15,12,2024
10082,1208639,140,2024,140-2024-17,529,537,2024-12-15 20:00:00,FT,0,1,15,12,2024
10083,1208599,140,2024,140-2024-12,533,728,2024-12-18 20:30:00,FT,1,1,18,12,2024
10084,1212922,140,2024,140-2024-13,540,532,2024-12-18 20:30:00,FT,1,1,18,12,2024
10085,1208650,140,2024,140-2024-18,547,720,2024-12-20 20:00:00,FT,3,0,20,12,2024
10086,1208649,140,2024,140-2024-18,546,798,2024-12-21 13:00:00,FT,0,1,21,12,2024
10087,1208648,140,2024,140-2024-18,538,548,2024-12-21 15:15:00,FT,2,0,21,12,2024
10088,1208653,140,2024,140-2024-18,727,531,2024-12-21 17:30:00,FT,1,2,21,12,2024
10089,1208654,140,2024,140-2024-18,529,530,2024-12-21 20:00:00,FT,1,2,21,12,2024
10090,1208655,140,2024,140-2024-18,532,542,2024-12-22 13:00:00,FT,2,2,22,12,2024
10091,1208651,140,2024,140-2024-18,541,536,2024-12-22 15:15:00,FT,4,2,22,12,2024
10092,1212927,140,2024,140-2024-18,534,540,2024-12-22 17:30:00,FT,1,0,22,12,2024
10093,1208652,140,2024,140-2024-18,537,533,2024-12-22 17:30:00,FT,2,5,22,12,2024
10094,1208647,140,2024,140-2024-18,543,728,2024-12-22 20:00:00,FT,1,1,22,12,2024
10095,1208600,140,2024,140-2024-12,532,541,2025-01-03 20:00:00,FT,1,2,3,1,2025
10096,1208663,140,2024,140-2024-19,728,538,2025-01-10 20:00:00,FT,2,1,10,1,2025
10097,1208660,140,2024,140-2024-19,542,547,2025-01-11 13:00:00,FT,0,1,11,1,2025
10098,1208662,140,2024,140-2024-19,720,543,2025-01-11 15:15:00,FT,1,0,11,1,2025
10099,1212928,140,2024,140-2024-19,540,537,2025-01-11 17:30:00,FT,1,1,11,1,2025
10100,1208659,140,2024,140-2024-19,536,532,2025-01-11 20:00:00,FT,1,1,11,1,2025
10101,1208664,140,2024,140-2024-19,534,546,2025-01-12 13:00:00,FT,1,2,12,1,2025
10102,1208657,140,2024,140-2024-19,530,727,2025-01-12 15:15:00,FT,1,0,12,1,2025
10103,1208658,140,2024,140-2024-19,548,533,2025-01-13 20:00:00,FT,1,0,13,1,2025
10104,1212929,140,2024,140-2024-20,540,720,2025-01-17 20:00:00,FT,2,1,17,1,2025
10105,1208665,140,2024,140-2024-20,547,536,2025-01-18 13:00:00,FT,1,2,18,1,2025
10106,1208668,140,2024,140-2024-20,537,530,2025-01-18 15:15:00,FT,1,0,18,1,2025
10107,1208673,140,2024,140-2024-20,543,542,2025-01-18 17:30:00,FT,1,3,18,1,2025
10108,1208669,140,2024,140-2024-20,546,529,2025-01-18 20:00:00,FT,1,1,18,1,2025
10109,1208667,140,2024,140-2024-20,538,531,2025-01-19 13:00:00,FT,1,2,19,1,2025
10110,1208672,140,2024,140-2024-20,541,534,2025-01-19 15:15:00,FT,4,1,19,1,2025
10111,1208666,140,2024,140-2024-20,727,728,2025-01-19 17:30:00,FT,1,1,19,1,2025
10112,1208671,140,2024,140-2024-20,532,548,2025-01-19 20:00:00,FT,1,0,19,1,2025
10113,1208670,140,2024,140-2024-20,533,798,2025-01-20 20:00:00,FT,4,0,20,1,2025
10114,1208677,140,2024,140-2024-21,534,727,2025-01-24 20:00:00,FT,1,1,24,1,2025
10115,1208679,140,2024,140-2024-21,798,543,2025-01-25 13:00:00,FT,0,1,25,1,2025
10116,1208675,140,2024,140-2024-21,530,533,2025-01-25 15:15:00,FT,1,1,25,1,2025
10117,1212930,140,2024,140-2024-21,536,540,2025-01-25 17:30:00,FT,1,1,25,1,2025
10118,1208682,140,2024,140-2024-21,720,541,2025-01-25 20:00:00,FT,0,3,25,1,2025
