Id,LeagueApiId,SeasonApiId,RoundApiId,HomeTeamId,AwayTeamId,DateUtc,StatusShort,HomeScore,AwayScore
1208631,140,2024,140-2024-16,538,798,2024-12-06 20:00:00,FT,2,0
1208633,140,2024,140-2024-16,534,720,2024-12-07 13:00:00,FT,2,1
1208635,140,2024,140-2024-16,543,529,2024-12-07 15:15:00,FT,2,2
1208636,140,2024,140-2024-16,532,728,2024-12-07 17:30:00,FT,0,1
1208632,140,2024,140-2024-16,547,541,2024-12-07 20:00:00,FT,0,3
1208634,140,2024,140-2024-16,537,548,2024-12-08 13:00:00,FT,0,3
1208629,140,2024,140-2024-16,531,533,2024-12-08 15:15:00,FT,2,0
1208637,140,2024,140-2024-16,727,542,2024-12-08 17:30:00,FT,2,2
1208630,140,2024,140-2024-16,530,536,2024-12-08 20:00:00,FT,4,3
1212925,140,2024,140-2024-16,546,540,2024-12-09 20:00:00,FT,1,0
1208645,140,2024,140-2024-17,720,532,2024-12-13 20:00:00,FT,1,0
1212926,140,2024,140-2024-17,540,727,2024-12-14 13:00:00,FT,0,0
1208644,140,2024,140-2024-17,798,547,2024-12-14 15:15:00,FT,2,1
1208643,140,2024,140-2024-17,536,538,2024-12-14 17:30:00,FT,1,0
1208640,140,2024,140-2024-17,728,541,2024-12-14 20:00:00,FT,3,3
1208638,140,2024,140-2024-17,530,546,2024-12-15 13:00:00,FT,1,0
1208641,140,2024,140-2024-17,542,531,2024-12-15 15:15:00,FT,1,1
1208642,140,2024,140-2024-17,533,543,2024-12-15 17:30:00,FT,1,2
1208646,140,2024,140-2024-17,548,534,2024-12-15 17:30:00,FT,0,0
1208639,140,2024,140-2024-17,529,537,2024-12-15 20:00:00,FT,0,1
1208599,140,2024,140-2024-12,533,728,2024-12-18 20:30:00,FT,1,1
1212922,140,2024,140-2024-13,540,532,2024-12-18 20:30:00,FT,1,1
1208650,140,2024,140-2024-18,547,720,2024-12-20 20:00:00,FT,3,0
1208649,140,2024,140-2024-18,546,798,2024-12-21 13:00:00,FT,0,1
1208648,140,2024,140-2024-18,538,548,2024-12-21 15:15:00,FT,2,0
1208653,140,2024,140-2024-18,727,531,2024-12-21 17:30:00,FT,1,2
1208654,140,2024,140-2024-18,529,530,2024-12-21 20:00:00,FT,1,2
1208655,140,2024,140-2024-18,532,542,2024-12-22 13:00:00,FT,2,2
1208651,140,2024,140-2024-18,541,536,2024-12-22 15:15:00,FT,4,2
1212927,140,2024,140-2024-18,534,540,2024-12-22 17:30:00,FT,1,0
1208652,140,2024,140-2024-18,537,533,2024-12-22 17:30:00,FT,2,5
1208647,140,2024,140-2024-18,543,728,2024-12-22 20:00:00,FT,1,1
1208600,140,2024,140-2024-12,532,541,2025-01-03 20:00:00,FT,1,2
1208663,140,2024,140-2024-19,728,538,2025-01-10 20:00:00,FT,2,1
1208660,140,2024,140-2024-19,542,547,2025-01-11 13:00:00,FT,0,1
1208662,140,2024,140-2024-19,720,543,2025-01-11 15:15:00,FT,1,0
1212928,140,2024,140-2024-19,540,537,2025-01-11 17:30:00,FT,1,1
1208659,140,2024,140-2024-19,536,532,2025-01-11 20:00:00,FT,1,1
1208664,140,2024,140-2024-19,534,546,2025-01-12 13:00:00,FT,1,2
1208657,140,2024,140-2024-19,530,727,2025-01-12 15:15:00,FT,1,0
1208658,140,2024,140-2024-19,548,533,2025-01-13 20:00:00,FT,1,0
1212929,140,2024,140-2024-20,540,720,2025-01-17 20:00:00,FT,2,1
1208665,140,2024,140-2024-20,547,536,2025-01-18 13:00:00,FT,1,2
1208668,140,2024,140-2024-20,537,530,2025-01-18 15:15:00,FT,1,0
1208673,140,2024,140-2024-20,543,542,2025-01-18 17:30:00,FT,1,3
1208669,140,2024,140-2024-20,546,529,2025-01-18 20:00:00,FT,1,1
1208667,140,2024,140-2024-20,538,531,2025-01-19 13:00:00,FT,1,2
1208672,140,2024,140-2024-20,541,534,2025-01-19 15:15:00,FT,4,1
1208666,140,2024,140-2024-20,727,728,2025-01-19 17:30:00,FT,1,1
1208671,140,2024,140-2024-20,532,548,2025-01-19 20:00:00,FT,1,0
1208670,140,2024,140-2024-20,533,798,2025-01-20 20:00:00,FT,4,0
1208677,140,2024,140-2024-21,534,727,2025-01-24 20:00:00,FT,1,1
1208679,140,2024,140-2024-21,798,543,2025-01-25 13:00:00,FT,0,1
1208675,140,2024,140-2024-21,530,533,2025-01-25 15:15:00,FT,1,1
1212930,140,2024,140-2024-21,536,540,2025-01-25 17:30:00,FT,1,1
1208682,140,2024,140-2024-21,720,541,2025-01-25 20:00:00,FT,0,3
1208681,140,2024,140-2024-21,728,547,2025-01-26 13:00:00,FT,2,1
1208680,140,2024,140-2024-21,548,546,2025-01-26 15:15:00,FT,0,3
1208674,140,2024,140-2024-21,531,537,2025-01-26 17:30:00,FT,0,0
1208676,140,2024,140-2024-21,529,532,2025-01-26 20:00:00,FT,7,1
1208678,140,2024,140-2024-21,542,538,2025-01-27 20:00:00,FT,1,1
1208688,140,2024,140-2024-22,537,728,2025-01-31 20:00:00,FT,0,1
1208684,140,2024,140-2024-22,546,536,2025-02-01 13:00:00,FT,0,0
1208687,140,2024,140-2024-22,533,720,2025-02-01 15:15:00,FT,5,1
1208683,140,2024,140-2024-22,530,798,2025-02-01 17:30:00,FT,2,0
1212931,140,2024,140-2024-22,540,541,2025-02-01 20:00:00,FT,1,0
1208691,140,2024,140-2024-22,529,542,2025-02-02 13:00:00,FT,1,0
1208690,140,2024,140-2024-22,532,538,2025-02-02 15:15:00,FT,2,1
1208686,140,2024,140-2024-22,727,548,2025-02-02 17:30:00,FT,2,1
1208689,140,2024,140-2024-22,543,531,2025-02-02 20:00:00,FT,2,2
1208685,140,2024,140-2024-22,547,534,2025-02-03 20:00:00,FT,2,1
1208694,140,2024,140-2024-23,728,720,2025-02-07 20:00:00,FT,1,0
1208699,140,2024,140-2024-23,538,543,2025-02-08 13:00:00,FT,3,2
1208692,140,2024,140-2024-23,531,547,2025-02-08 15:15:00,FT,3,0
1208695,140,2024,140-2024-23,534,533,2025-02-08 17:30:00,FT,1,2
1208697,140,2024,140-2024-23,541,530,2025-02-08 20:00:00,FT,1,1
1208696,140,2024,140-2024-23,542,546,2025-02-09 13:00:00,FT,0,1
1208700,140,2024,140-2024-23,532,537,2025-02-09 15:15:00,FT,2,0
1212932,140,2024,140-2024-23,548,540,2025-02-09 17:30:00,FT,2,1
1208698,140,2024,140-2024-23,536,529,2025-02-09 20:00:00,FT,1,4
1208693,140,2024,140-2024-23,798,727,2025-02-10 20:00:00,FT,1,1
1208705,140,2024,140-2024-24,547,546,2025-02-14 20:00:00,FT,1,2
1208709,140,2024,140-2024-24,537,542,2025-02-15 13:00:00,FT,3,3
1208704,140,2024,140-2024-24,727,541,2025-02-15 15:15:00,FT,1,1
1208701,140,2024,140-2024-24,530,538,2025-02-15 17:30:00,FT,1,1
1208707,140,2024,140-2024-24,533,532,2025-02-15 20:00:00,FT,1,1
1212933,140,2024,140-2024-24,540,531,2025-02-16 13:00:00,FT,1,1
1208706,140,2024,140-2024-24,720,536,2025-02-16 15:15:00,FT,0,4
1208708,140,2024,140-2024-24,798,534,2025-02-16 17:30:00,FT,3,1
1208703,140,2024,140-2024-24,543,548,2025-02-16 20:00:00,FT,3,0
1208702,140,2024,140-2024-24,529,728,2025-02-17 20:00:00,FT,1,0
1208711,140,2024,140-2024-25,538,727,2025-02-21 20:00:00,FT,1,0
1212934,140,2024,140-2024-25,542,540,2025-02-22 13:00:00,FT,0,1
1208712,140,2024,140-2024-25,728,533,2025-02-22 15:15:00,FT,0,1
1208713,140,2024,140-2024-25,532,530,2025-02-22 17:30:00,FT,0,3
1208714,140,2024,140-2024-25,534,529,2025-02-22 20:00:00,FT,0,2
1208710,140,2024,140-2024-25,531,720,2025-02-23 13:00:00,FT,7,1
1208716,140,2024,140-2024-25,541,547,2025-02-23 15:15:00,FT,2,0
1208715,140,2024,140-2024-25,546,543,2025-02-23 17:30:00,FT,1,2
1208718,140,2024,140-2024-25,548,537,2025-02-23 20:00:00,FT,3,0
1208717,140,2024,140-2024-25,536,798,2025-02-24 20:00:00,FT,1,1
1208726,140,2024,140-2024-26,720,534,2025-02-28 20:00:00,FT,1,1
1208724,140,2024,140-2024-26,547,538,2025-03-01 13:00:00,FT,2,2
1208722,140,2024,140-2024-26,728,536,2025-03-01 15:15:00,FT,1,1
1208720,140,2024,140-2024-26,543,541,2025-03-01 17:30:00,FT,2,1
1208723,140,2024,140-2024-26,530,531,2025-03-01 20:00:00,FT,1,0
1208725,140,2024,140-2024-26,537,546,2025-03-02 13:00:00,FT,1,0
1208719,140,2024,140-2024-26,529,548,2025-03-02 15:15:00,FT,4,0
1208727,140,2024,140-2024-26,798,542,2025-03-02 17:30:00,FT,1,1
1208721,140,2024,140-2024-26,727,532,2025-03-02 20:00:00,FT,3,3
1208731,140,2024,140-2024-27,538,537,2025-03-08 13:00:00,FT,2,1
1208734,140,2024,140-2024-27,542,533,2025-03-08 15:15:00,FT,1,0
1208733,140,2024,140-2024-27,532,720,2025-03-08 17:30:00,FT,2,1
1208735,140,2024,140-2024-27,546,530,2025-03-09 13:00:00,FT,2,1
1208736,140,2024,140-2024-27,541,728,2025-03-09 15:15:00,FT,2,1
1208728,140,2024,140-2024-27,531,798,2025-03-09 17:30:00,FT,1,1
1208730,140,2024,140-2024-27,543,534,2025-03-09 17:30:00,FT,1,0
1208732,140,2024,140-2024-27,548,536,2025-03-09 20:00:00,FT,0,1
1212936,140,2024,140-2024-27,540,547,2025-03-10 20:00:00,FT,1,1
1208745,140,2024,140-2024-28,534,542,2025-03-14 20:00:00,FT,2,2
1208742,140,2024,140-2024-28,720,538,2025-03-15 13:00:00,FT,0,1
1212937,140,2024,140-2024-28,798,540,2025-03-15 15:15:00,FT,2,1
1208744,140,2024,140-2024-28,533,541,2025-03-15 17:30:00,FT,1,2
1208738,140,2024,140-2024-28,547,532,2025-03-15 20:00:00,FT,1,1
1208741,140,2024,140-2024-28,537,543,2025-03-16 13:00:00,FT,2,3
1208740,140,2024,140-2024-28,536,531,2025-03-16 15:15:00,FT,0,1
1208743,140,2024,140-2024-28,727,546,2025-03-16 17:30:00,FT,1,2
1208739,140,2024,140-2024-28,728,548,2025-03-16 17:30:00,FT,2,2
1208737,140,2024,140-2024-28,530,529,2025-03-16 20:00:00,FT,2,4
1208729,140,2024,140-2024-27,529,727,2025-03-27 20:00:00,FT,3,0
1208751,140,2024,140-2024-29,548,720,2025-03-29 13:00:00,FT,2,1
1212938,140,2024,140-2024-29,540,530,2025-03-29 15:15:00,FT,1,1
1208752,140,2024,140-2024-29,542,728,2025-03-29 17:30:00,FT,0,2
1208754,140,2024,140-2024-29,541,537,2025-03-29 20:00:00,FT,3,2
1208750,140,2024,140-2024-29,546,533,2025-03-30 12:00:00,FT,1,2
1208747,140,2024,140-2024-29,529,547,2025-03-30 14:15:00,FT,4,1
1208746,140,2024,140-2024-29,531,727,2025-03-30 16:30:00,FT,0,0
1208753,140,2024,140-2024-29,532,798,2025-03-30 16:30:00,FT,1,0
1208748,140,2024,140-2024-29,543,536,2025-03-30 19:00:00,FT,2,1
1208749,140,2024,140-2024-29,538,534,2025-03-31 19:00:00,FT,1,1
1212939,140,2024,140-2024-30,728,540,2025-04-04 19:00:00,FT,0,4
1208763,140,2024,140-2024-30,547,542,2025-04-05 12:00:00,FT,0,1
1208756,140,2024,140-2024-30,541,532,2025-04-05 14:15:00,FT,1,2
1208761,140,2024,140-2024-30,798,538,2025-04-05 16:30:00,FT,1,2
1208755,140,2024,140-2024-30,529,543,2025-04-05 19:00:00,FT,1,1
1208757,140,2024,140-2024-30,534,548,2025-04-06 12:00:00,FT,1,3
1208760,140,2024,140-2024-30,536,530,2025-04-06 14:15:00,FT,1,2
1208762,140,2024,140-2024-30,720,546,2025-04-06 16:30:00,FT,0,4
1208759,140,2024,140-2024-30,533,531,2025-04-06 19:00:00,FT,0,0
1208758,140,2024,140-2024-30,537,727,2025-04-07 19:00:00,FT,1,1
1208772,140,2024,140-2024-31,532,536,2025-04-11 19:00:00,FT,1,0
1208771,140,2024,140-2024-31,548,798,2025-04-12 12:00:00,FT,0,2
1208767,140,2024,140-2024-31,546,534,2025-04-12 14:15:00,FT,1,3
1212940,140,2024,140-2024-31,538,540,2025-04-12 16:30:00,FT,0,2
1208769,140,2024,140-2024-31,537,529,2025-04-12 19:00:00,FT,0,1
1208770,140,2024,140-2024-31,727,547,2025-04-13 12:00:00,FT,2,1
1208768,140,2024,140-2024-31,542,541,2025-04-13 14:15:00,FT,0,1
1208766,140,2024,140-2024-31,543,533,2025-04-13 16:30:00,FT,1,2
1208764,140,2024,140-2024-31,531,728,2025-04-13 19:00:00,FT,3,1
1208765,140,2024,140-2024-31,530,720,2025-04-14 19:00:00,FT,4,2
1212941,140,2024,140-2024-32,540,546,2025-04-18 19:00:00,FT,1,0
1208774,140,2024,140-2024-32,728,532,2025-04-19 12:00:00,FT,1,1
1208773,140,2024,140-2024-32,529,538,2025-04-19 14:15:00,FT,4,3
1208781,140,2024,140-2024-32,798,537,2025-04-19 16:30:00,FT,0,0
1208776,140,2024,140-2024-32,534,530,2025-04-19 19:00:00,FT,1,0
1208778,140,2024,140-2024-32,720,727,2025-04-20 12:00:00,FT,2,3
1208779,140,2024,140-2024-32,533,548,2025-04-20 14:15:00,FT,2,2
1208780,140,2024,140-2024-32,536,542,2025-04-20 16:30:00,FT,1,1
1208775,140,2024,140-2024-32,541,531,2025-04-20 19:00:00,FT,1,0
1208777,140,2024,140-2024-32,547,543,2025-04-21 19:00:00,FT,1,3
1212942,140,2024,140-2024-33,532,540,2025-04-22 17:00:00,FT,1,1
1208784,140,2024,140-2024-33,529,798,2025-04-22 19:30:00,FT,1,0
1208782,140,2024,140-2024-33,531,534,2025-04-23 17:00:00,FT,1,0
1208786,140,2024,140-2024-33,538,533,2025-04-23 17:00:00,FT,3,0
1208789,140,2024,140-2024-33,542,548,2025-04-23 19:30:00,FT,1,0
1208787,140,2024,140-2024-33,546,541,2025-04-23 19:30:00,FT,0,1
1208790,140,2024,140-2024-33,537,547,2025-04-24 17:00:00,FT,1,1
1208788,140,2024,140-2024-33,727,536,2025-04-24 17:00:00,FT,1,0
1208783,140,2024,140-2024-33,530,728,2025-04-24 19:30:00,FT,3,0
1208785,140,2024,140-2024-33,543,720,2025-04-24 19:30:00,FT,5,1
1212935,140,2024,140-2024-26,533,540,2025-04-27 14:15:00,FT,1,0
1208797,140,2024,140-2024-34,728,546,2025-05-02 19:00:00,FT,1,0
1208793,140,2024,140-2024-34,542,530,2025-05-03 12:00:00,FT,0,0
1208798,140,2024,140-2024-34,533,727,2025-05-03 14:15:00,FT,4,2
1208792,140,2024,140-2024-34,534,532,2025-05-03 16:30:00,FT,2,3
1208795,140,2024,140-2024-34,720,529,2025-05-03 19:00:00,FT,1,2
1208796,140,2024,140-2024-34,541,538,2025-05-04 12:00:00,FT,3,2
1208799,140,2024,140-2024-34,536,537,2025-05-04 14:15:00,FT,2,2
1212943,140,2024,140-2024-34,540,543,2025-05-04 16:30:00,FT,1,2
1208794,140,2024,140-2024-34,548,531,2025-05-04 19:00:00,FT,0,0
1208791,140,2024,140-2024-34,547,798,2025-05-05 19:00:00,FT,1,0
1208806,140,2024,140-2024-35,534,728,2025-05-09 19:00:00,FT,0,1
1208807,140,2024,140-2024-35,532,546,2025-05-10 12:00:00,FT,3,0
1208803,140,2024,140-2024-35,538,536,2025-05-10 14:15:00,FT,3,2
1208804,140,2024,140-2024-35,547,533,2025-05-10 16:30:00,FT,0,1
1208805,140,2024,140-2024-35,798,720,2025-05-10 16:30:00,FT,2,1
1208800,140,2024,140-2024-35,530,548,2025-05-10 19:00:00,FT,4,0
1212944,140,2024,140-2024-35,537,540,2025-05-11 12:00:00,FT,3,2
1208801,140,2024,140-2024-35,529,541,2025-05-11 14:15:00,FT,4,3
1208808,140,2024,140-2024-35,531,542,2025-05-11 16:30:00,FT,1,0
1208802,140,2024,140-2024-35,543,727,2025-05-11 19:00:00,FT,1,1
1208814,140,2024,140-2024-36,720,547,2025-05-13 17:00:00,FT,0,1
1208813,140,2024,140-2024-36,548,538,2025-05-13 18:00:00,FT,0,1
1208816,140,2024,140-2024-36,536,534,2025-05-13 19:30:00,FT,1,0
1208817,140,2024,140-2024-36,533,537,2025-05-14 17:00:00,FT,3,0
1208809,140,2024,140-2024-36,542,532,2025-05-14 17:00:00,FT,1,0
1208815,140,2024,140-2024-36,541,798,2025-05-14 19:30:00,FT,2,1
1208811,140,2024,140-2024-36,727,530,2025-05-15 17:00:00,FT,2,0
1208812,140,2024,140-2024-36,728,543,2025-05-15 17:00:00,FT,2,2
1212945,140,2024,140-2024-36,540,529,2025-05-15 19:30:00,FT,0,2
1208810,140,2024,140-2024-36,546,531,2025-05-15 19:30:00,FT,0,2
1208819,140,2024,140-2024-37,529,533,2025-05-18 17:00:00,FT,2,3
1208818,140,2024,140-2024-37,530,543,2025-05-18 17:00:00,FT,4,1
1208821,140,2024,140-2024-37,532,531,2025-05-18 17:00:00,FT,0,1
1208826,140,2024,140-2024-37,534,537,2025-05-18 17:00:00,FT,0,1
1208824,140,2024,140-2024-37,536,541,2025-05-18 17:00:00,FT,0,2
1208820,140,2024,140-2024-37,538,728,2025-05-18 17:00:00,FT,1,2
1208823,140,2024,140-2024-37,548,547,2025-05-18 17:00:00,FT,3,2
1208825,140,2024,140-2024-37,720,542,2025-05-18 17:00:00,FT,0,1
1212946,140,2024,140-2024-37,727,540,2025-05-18 17:00:00,FT,2,0
1208822,140,2024,140-2024-37,798,546,2025-05-18 17:00:00,FT,1,2
1208828,140,2024,140-2024-38,543,532,2025-05-23 19:00:00,FT,1,1
1208829,140,2024,140-2024-38,541,548,2025-05-24 14:15:00,FT,2,0
1208831,140,2024,140-2024-38,537,720,2025-05-24 16:30:00,FT,3,0
1212947,140,2024,140-2024-38,540,534,2025-05-24 16:30:00,FT,2,0
1208830,140,2024,140-2024-38,542,727,2025-05-24 19:00:00,FT,1,1
1208833,140,2024,140-2024-38,546,538,2025-05-24 19:00:00,FT,1,2
1208834,140,2024,140-2024-38,728,798,2025-05-24 19:00:00,FT,0,0
1208832,140,2024,140-2024-38,547,530,2025-05-25 12:00:00,FT,0,4
1208835,140,2024,140-2024-38,533,536,2025-05-25 14:15:00,FT,4,2
1208827,140,2024,140-2024-38,531,529,2025-05-25 19:00:00,FT,0,3
1390824,140,2025,140-2025-1,547,728,2025-08-15 17:00:00,FT,1,3
1390828,140,2025,140-2025-1,533,718,2025-08-15 19:30:00,FT,2,0
1390825,140,2025,140-2025-1,798,529,2025-08-16 17:30:00,FT,0,3
1390827,140,2025,140-2025-1,532,548,2025-08-16 19:30:00,FT,1,1
1390819,140,2025,140-2025-1,542,539,2025-08-16 19:30:00,FT,2,1
1390821,140,2025,140-2025-1,538,546,2025-08-17 15:00:00,FT,0,2
1390820,140,2025,140-2025-1,531,536,2025-08-17 17:30:00,FT,3,2
1390823,140,2025,140-2025-1,540,530,2025-08-17 19:30:00,FT,2,1
1390822,140,2025,140-2025-1,797,543,2025-08-18 19:00:00,FT,1,1
1390826,140,2025,140-2025-1,541,727,2025-08-19 19:00:00,FT,1,0
1390831,140,2025,140-2025-2,543,542,2025-08-22 19:30:00,FT,1,0
1390833,140,2025,140-2025-2,798,538,2025-08-23 15:00:00,FT,1,1
1390830,140,2025,140-2025-2,530,797,2025-08-23 17:30:00,FT,1,1
1390832,140,2025,140-2025-2,539,529,2025-08-23 19:30:00,FT,2,3
1390834,140,2025,140-2025-2,727,532,2025-08-24 15:00:00,FT,1,0
1390838,140,2025,140-2025-2,533,547,2025-08-24 17:30:00,FT,5,0
1390835,140,2025,140-2025-2,548,540,2025-08-24 17:30:00,FT,2,2
1390836,140,2025,140-2025-2,718,541,2025-08-24 19:30:00,FT,0,3
1390829,140,2025,140-2025-2,531,728,2025-08-25 17:30:00,FT,1,0
1390837,140,2025,140-2025-2,536,546,2025-08-25 19:30:00,FT,1,2
1390871,140,2025,140-2025-6,538,543,2025-08-27 19:00:00,FT,1,1
1390842,140,2025,140-2025-3,797,539,2025-08-29 17:30:00,FT,2,0
1390848,140,2025,140-2025-3,532,546,2025-08-29 19:30:00,FT,3,0
1390839,140,2025,140-2025-3,542,530,2025-08-30 15:00:00,FT,1,1
1390847,140,2025,140-2025-3,718,548,2025-08-30 17:00:00,FT,1,0
1390844,140,2025,140-2025-3,547,536,2025-08-30 17:30:00,FT,0,2
1390846,140,2025,140-2025-3,541,798,2025-08-30 19:30:00,FT,2,1
1390841,140,2025,140-2025-3,538,533,2025-08-31 15:00:00,FT,1,1
1390840,140,2025,140-2025-3,543,531,2025-08-31 17:00:00,FT,1,2
1390843,140,2025,140-2025-3,540,727,2025-08-31 17:30:00,FT,1,0
1390845,140,2025,140-2025-3,728,529,2025-08-31 19:30:00,FT,1,1
1390858,140,2025,140-2025-4,536,797,2025-09-12 19:00:00,NS,-1,-1
1390854,140,2025,140-2025-4,546,718,2025-09-13 12:00:00,NS,-1,-1
1390857,140,2025,140-2025-4,548,541,2025-09-13 14:15:00,NS,-1,-1
1390849,140,2025,140-2025-4,531,542,2025-09-13 16:30:00,NS,-1,-1
1390850,140,2025,140-2025-4,530,533,2025-09-13 19:00:00,NS,-1,-1
1390852,140,2025,140-2025-4,538,547,2025-09-14 12:00:00,NS,-1,-1
1390855,140,2025,140-2025-4,539,543,2025-09-14 14:15:00,NS,-1,-1
1390856,140,2025,140-2025-4,727,728,2025-09-14 16:30:00,NS,-1,-1
1390851,140,2025,140-2025-4,529,532,2025-09-14 19:00:00,NS,-1,-1
1390853,140,2025,140-2025-4,540,798,2025-09-15 19:00:00,NS,-1,-1
1390861,140,2025,140-2025-5,543,548,2025-09-19 19:00:00,NS,-1,-1
1390863,140,2025,140-2025-5,547,539,2025-09-20 12:00:00,NS,-1,-1
1390866,140,2025,140-2025-5,541,540,2025-09-20 14:15:00,NS,-1,-1
1390868,140,2025,140-2025-5,533,727,2025-09-20 16:30:00,NS,-1,-1
1390859,140,2025,140-2025-5,542,536,2025-09-20 16:30:00,NS,-1,-1
1390867,140,2025,140-2025-5,532,531,2025-09-20 19:00:00,NS,-1,-1
1390865,140,2025,140-2025-5,728,538,2025-09-21 12:00:00,NS,-1,-1
1390864,140,2025,140-2025-5,798,530,2025-09-21 14:15:00,NS,-1,-1
1390862,140,2025,140-2025-5,797,718,2025-09-21 16:30:00,NS,-1,-1
1390860,140,2025,140-2025-5,529,546,2025-09-21 19:00:00,NS,-1,-1
1390869,140,2025,140-2025-6,531,547,2025-09-23 17:00:00,NS,-1,-1
1390872,140,2025,140-2025-6,540,532,2025-09-23 17:00:00,NS,-1,-1
1390878,140,2025,140-2025-6,536,533,2025-09-23 19:30:00,NS,-1,-1
1390874,140,2025,140-2025-6,539,541,2025-09-23 19:30:00,NS,-1,-1
1390873,140,2025,140-2025-6,546,542,2025-09-24 17:00:00,NS,-1,-1
1390870,140,2025,140-2025-6,530,728,2025-09-24 19:30:00,NS,-1,-1
1390876,140,2025,140-2025-6,548,798,2025-09-24 19:30:00,NS,-1,-1
1390875,140,2025,140-2025-6,727,797,2025-09-25 17:30:00,NS,-1,-1
1390877,140,2025,140-2025-6,718,529,2025-09-25 19:30:00,NS,-1,-1
1390884,140,2025,140-2025-7,547,540,2025-09-26 19:00:00,NS,-1,-1
1390883,140,2025,140-2025-7,546,539,2025-09-27 12:00:00,NS,-1,-1
1390879,140,2025,140-2025-7,530,541,2025-09-27 14:15:00,NS,-1,-1
1390885,140,2025,140-2025-7,798,542,2025-09-27 16:30:00,NS,-1,-1
1390888,140,2025,140-2025-7,533,531,2025-09-27 19:00:00,NS,-1,-1
1390886,140,2025,140-2025-7,728,536,2025-09-28 12:00:00,NS,-1,-1
1390882,140,2025,140-2025-7,797,538,2025-09-28 14:15:00,NS,-1,-1
1390881,140,2025,140-2025-7,543,727,2025-09-28 16:30:00,NS,-1,-1
1390880,140,2025,140-2025-7,529,548,2025-09-28 19:00:00,NS,-1,-1
1390887,140,2025,140-2025-7,532,718,2025-09-29 19:00:00,NS,-1,-1
1390894,140,2025,140-2025-8,727,546,2025-10-03 19:00:00,NS,-1,-1
1390897,140,2025,140-2025-8,718,539,2025-10-04 12:00:00,NS,-1,-1
1390893,140,2025,140-2025-8,547,532,2025-10-04 14:15:00,NS,-1,-1
1390890,140,2025,140-2025-8,531,798,2025-10-04 16:30:00,NS,-1,-1
1390895,140,2025,140-2025-8,541,533,2025-10-04 19:00:00,NS,-1,-1
1390889,140,2025,140-2025-8,542,797,2025-10-05 12:00:00,NS,-1,-1
1390898,140,2025,140-2025-8,536,529,2025-10-05 14:15:00,NS,-1,-1
1390892,140,2025,140-2025-8,540,543,2025-10-05 16:30:00,NS,-1,-1
1390896,140,2025,140-2025-8,548,728,2025-10-05 16:30:00,NS,-1,-1
1390891,140,2025,140-2025-8,538,530,2025-10-05 19:00:00,NS,-1,-1
1390901,140,2025,140-2025-9,529,547,2025-10-19 15:00:00,NS,-1,-1
1390900,140,2025,140-2025-9,530,727,2025-10-19 15:00:00,NS,-1,-1
1390908,140,2025,140-2025-9,533,543,2025-10-19 15:00:00,NS,-1,-1
1390907,140,2025,140-2025-9,536,798,2025-10-19 15:00:00,NS,-1,-1
1390902,140,2025,140-2025-9,538,548,2025-10-19 15:00:00,NS,-1,-1
1390905,140,2025,140-2025-9,539,728,2025-10-19 15:00:00,NS,-1,-1
1390899,140,2025,140-2025-9,542,532,2025-10-19 15:00:00,NS,-1,-1
1390904,140,2025,140-2025-9,546,541,2025-10-19 15:00:00,NS,-1,-1
1390906,140,2025,140-2025-9,718,540,2025-10-19 15:00:00,NS,-1,-1
1390903,140,2025,140-2025-9,797,531,2025-10-19 15:00:00,NS,-1,-1
1390909,140,2025,140-2025-10,531,546,2025-10-26 15:00:00,NS,-1,-1
1390918,140,2025,140-2025-10,532,533,2025-10-26 15:00:00,NS,-1,-1
1390911,140,2025,140-2025-10,540,797,2025-10-26 15:00:00,NS,-1,-1
1390916,140,2025,140-2025-10,541,529,2025-10-26 15:00:00,NS,-1,-1
1390910,140,2025,140-2025-10,543,530,2025-10-26 15:00:00,NS,-1,-1
1390912,140,2025,140-2025-10,547,718,2025-10-26 15:00:00,NS,-1,-1
1390917,140,2025,140-2025-10,548,536,2025-10-26 15:00:00,NS,-1,-1
1390914,140,2025,140-2025-10,727,538,2025-10-26 15:00:00,NS,-1,-1
1390915,140,2025,140-2025-10,728,542,2025-10-26 15:00:00,NS,-1,-1
1390913,140,2025,140-2025-10,798,539,2025-10-26 15:00:00,NS,-1,-1
1390921,140,2025,140-2025-11,529,797,2025-11-02 15:00:00,NS,-1,-1
1390920,140,2025,140-2025-11,530,536,2025-11-02 15:00:00,NS,-1,-1
1390928,140,2025,140-2025-11,533,728,2025-11-02 15:00:00,NS,-1,-1
1390924,140,2025,140-2025-11,539,538,2025-11-02 15:00:00,NS,-1,-1
1390925,140,2025,140-2025-11,541,532,2025-11-02 15:00:00,NS,-1,-1
1390919,140,2025,140-2025-11,542,540,2025-11-02 15:00:00,NS,-1,-1
1390922,140,2025,140-2025-11,543,798,2025-11-02 15:00:00,NS,-1,-1
1390923,140,2025,140-2025-11,546,547,2025-11-02 15:00:00,NS,-1,-1
1390926,140,2025,140-2025-11,548,531,2025-11-02 15:00:00,NS,-1,-1
1390927,140,2025,140-2025-11,718,727,2025-11-02 15:00:00,NS,-1,-1
1390930,140,2025,140-2025-12,530,539,2025-11-09 15:00:00,NS,-1,-1
1390929,140,2025,140-2025-12,531,718,2025-11-09 15:00:00,NS,-1,-1
1390938,140,2025,140-2025-12,532,543,2025-11-09 15:00:00,NS,-1,-1
